"","Date","Site.Name","AQS_PARAMETER_DESC","COUNTY","mean_AQI","mean_latitude","mean_longitude","Month","Year"
"2140",2018-10-22,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2141",2018-10-23,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2142",2018-10-24,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2143",2018-10-25,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2144",2018-10-26,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2145",2018-10-27,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2146",2018-10-28,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2147",2018-10-29,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2148",2018-10-30,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2149",2018-10-31,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,10,2018
"2150",2018-11-01,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2151",2018-11-02,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2152",2018-11-03,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2153",2018-11-04,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2154",2018-11-05,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2155",2018-11-06,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2156",2018-11-07,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2157",2018-11-08,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2158",2018-11-09,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2159",2018-11-10,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2160",2018-11-11,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2161",2018-11-12,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2162",2018-11-13,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2163",2018-11-14,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2164",2018-11-15,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2165",2018-11-16,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2166",2018-11-17,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2167",2018-11-18,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2168",2018-11-19,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2169",2018-11-20,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2170",2018-11-21,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2171",2018-11-22,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2172",2018-11-23,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2173",2018-11-24,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2174",2018-11-25,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2175",2018-11-26,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2176",2018-11-27,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2177",2018-11-28,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2178",2018-11-29,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2179",2018-11-30,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,11,2018
"2180",2018-12-01,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2181",2018-12-02,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2182",2018-12-03,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2183",2018-12-04,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2184",2018-12-05,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2185",2018-12-06,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2186",2018-12-07,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2187",2018-12-08,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2188",2018-12-10,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2189",2018-12-11,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2190",2018-12-12,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2191",2018-12-13,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2192",2018-12-14,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2193",2018-12-15,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2194",2018-12-16,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2195",2018-12-17,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2196",2018-12-18,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2197",2018-12-19,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2198",2018-12-20,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2199",2018-12-21,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2200",2018-12-22,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2201",2018-12-23,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2202",2018-12-24,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2203",2018-12-25,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2204",2018-12-26,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2205",2018-12-27,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2206",2018-12-28,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2207",2018-12-29,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2208",2018-12-30,"Garinger High School","Ozone","Mecklenburg",36.2720819148655,35.6168491346124,-80.2084963267666,12,2018
"2209",2018-03-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2210",2018-03-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2211",2018-03-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2212",2018-03-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2213",2018-03-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2214",2018-03-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2215",2018-03-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2216",2018-03-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2217",2018-03-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2218",2018-03-12,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2219",2018-03-13,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2220",2018-03-14,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2221",2018-03-15,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2222",2018-03-16,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2223",2018-03-17,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2224",2018-03-18,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2225",2018-03-19,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2226",2018-03-20,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2227",2018-03-21,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2228",2018-03-22,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2229",2018-03-23,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2230",2018-03-24,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2231",2018-03-25,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2232",2018-03-26,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2233",2018-03-27,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2234",2018-03-28,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2235",2018-03-29,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2236",2018-03-30,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2237",2018-03-31,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,3,2018
"2238",2018-04-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2239",2018-04-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2240",2018-04-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2241",2018-04-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2242",2018-04-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2243",2018-04-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2244",2018-04-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2245",2018-04-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2246",2018-04-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2247",2018-04-10,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2248",2018-04-11,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2249",2018-04-12,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2250",2018-04-13,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2251",2018-04-14,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2252",2018-04-15,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2253",2018-04-16,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2254",2018-04-17,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2255",2018-04-18,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2256",2018-04-19,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2257",2018-04-20,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2258",2018-04-21,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2259",2018-04-22,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2260",2018-04-23,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2261",2018-04-24,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2262",2018-04-26,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2263",2018-04-27,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2264",2018-04-28,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2265",2018-04-29,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2266",2018-04-30,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,4,2018
"2267",2018-05-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2268",2018-05-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2269",2018-05-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2270",2018-05-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2271",2018-05-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2272",2018-05-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2273",2018-05-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2274",2018-05-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2275",2018-05-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2276",2018-05-10,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2277",2018-05-11,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2278",2018-05-12,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2279",2018-05-13,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2280",2018-05-14,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2281",2018-05-15,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2282",2018-05-16,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2283",2018-05-17,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2284",2018-05-18,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2285",2018-05-19,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2286",2018-05-20,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2287",2018-05-23,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2288",2018-05-24,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2289",2018-05-25,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2290",2018-05-26,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2291",2018-05-27,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2292",2018-05-28,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2293",2018-05-29,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2294",2018-05-30,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2295",2018-05-31,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,5,2018
"2296",2018-06-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2297",2018-06-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2298",2018-06-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2299",2018-06-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2300",2018-06-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2301",2018-06-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2302",2018-06-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2303",2018-06-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2304",2018-06-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2305",2018-06-10,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2306",2018-06-11,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2307",2018-06-12,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2308",2018-06-13,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2309",2018-06-14,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2310",2018-06-15,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2311",2018-06-16,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2312",2018-06-17,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2313",2018-06-18,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2314",2018-06-19,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2315",2018-06-20,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2316",2018-06-21,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2317",2018-06-22,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2318",2018-06-23,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2319",2018-06-24,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2320",2018-06-25,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2321",2018-06-26,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2322",2018-06-27,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2323",2018-06-28,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2324",2018-06-29,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2325",2018-06-30,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,6,2018
"2326",2018-07-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2327",2018-07-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2328",2018-07-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2329",2018-07-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2330",2018-07-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2331",2018-07-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2332",2018-07-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2333",2018-07-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2334",2018-07-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2335",2018-07-10,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2336",2018-07-11,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2337",2018-07-12,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2338",2018-07-13,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2339",2018-07-14,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2340",2018-07-15,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2341",2018-07-16,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2342",2018-07-17,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2343",2018-07-18,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2344",2018-07-19,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2345",2018-07-20,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2346",2018-07-21,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2347",2018-07-22,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2348",2018-07-23,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2349",2018-07-24,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2350",2018-07-25,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2351",2018-07-26,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2352",2018-07-27,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2353",2018-07-28,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2354",2018-07-29,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2355",2018-07-30,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2356",2018-07-31,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,7,2018
"2357",2018-08-01,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2358",2018-08-02,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2359",2018-08-03,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2360",2018-08-04,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2361",2018-08-05,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2362",2018-08-06,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2363",2018-08-07,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2364",2018-08-08,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2365",2018-08-09,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
"2366",2018-08-10,"Castle Hayne","Ozone","New Hanover",36.2720819148655,35.6168491346124,-80.2084963267666,8,2018
